author_number,author_info
1,"[(' Göran Therborn ', ' University of Cambridge ', 'https://www.tandfonline.com/author/Therborn%2C+G%C3%B6ran')]"
1,"[(' Manuel Abrantes ', ' School of Economics and Management , Technical University of Lisbon, SOCIUS: Research Centre in Economic and Organizational Sociology , Lisbon , Portugal ', 'https://www.tandfonline.com/author/Abrantes%2C+Manuel')]"
2,"[(' Giuliano Bonoli ', ' IDHEAP , Quartier UNIL Mouline , Lausanne , Switzerland ', 'https://www.tandfonline.com/author/Bonoli%2C+Giuliano'), (' Karl Hinrichs ', ' Zentrum fuer Sozialpolitik , Universitaet Bremen , 28209 , Bremen , Germany ', 'https://www.tandfonline.com/author/Hinrichs%2C+Karl')]"
2,"[(' Andreas Damelang ', ' University Erlangen-Nuremberg, Chair of Sociology and Empirical Social Research , Nuremberg , Germany ', 'https://www.tandfonline.com/author/Damelang%2C+Andreas'), (' Anette Haas ', ' Institute for Employment Research , Nuremberg , Germany ', 'https://www.tandfonline.com/author/Haas%2C+Anette')]"
2,"[(' K. Purdam ', ' CCSR , University of Manchester , Manchester , UK ', 'https://www.tandfonline.com/author/Purdam%2C+K'), (' M. Tranmer ', ' CCSR , University of Manchester , Manchester , UK ', 'https://www.tandfonline.com/author/Tranmer%2C+M')]"
3,"[(' John P.T.M. Gelissen ', ' Department of Methodology and Statistics and Department of Sociology , University of Tilburg, Faculty of Social and Behavioural Sciences , Tilburg , The Netherlands ', 'https://www.tandfonline.com/author/Gelissen%2C+John+PTM'), (' Wim J.H. van Oorschot ', ' Department of Methodology and Statistics and Department of Sociology , University of Tilburg, Faculty of Social and Behavioural Sciences , Tilburg , The Netherlands ', 'https://www.tandfonline.com/author/van+Oorschot%2C+Wim+JH'), (' Ellen Finsveen ', ' Department of Methodology and Statistics and Department of Sociology , University of Tilburg, Faculty of Social and Behavioural Sciences , Tilburg , The Netherlands ', 'https://www.tandfonline.com/author/Finsveen%2C+Ellen')]"
2,"[(' Hoi Ok Jeong ', ' Institute of General Education , Dongguk University , Seoul , South Korea ', 'https://www.tandfonline.com/author/Jeong%2C+Hoi+Ok'), (' Su-Yeul Chung ', ' Department of Geography , Sangmyung Univeristy , Seoul , South Korea ', 'https://www.tandfonline.com/author/Chung%2C+Su-Yeul')]"
1,"[(' Miłosz Miszczynski ', ' Jagiellonian University , Poland ', 'https://www.tandfonline.com/author/Miszczynski%2C+Mi%C5%82osz')]"
1,"[(' Göran Therborn ', ' University of Cambridge ', 'https://www.tandfonline.com/author/Therborn%2C+G%C3%B6ran')]"
1,"[(' Richard McMahon ', ' University College Cork ', 'https://www.tandfonline.com/author/McMahon%2C+Richard')]"
1,"[(' Marco Antonsich ', ' Loughborough University , United Kingdom ', 'https://www.tandfonline.com/author/Antonsich%2C+Marco')]"
1,"[(' Helene Sjursen ', ' ARENA Centre for European Studies , University of Oslo ', 'https://www.tandfonline.com/author/Sjursen%2C+Helene')]"
1,"[(' Thomas Diez ', ' Institute of Political Science, University of Tuebingen , Tuebingen , Germany ', 'https://www.tandfonline.com/author/Diez%2C+Thomas')]"
1,"[(' Maryon McDonald ', ' Division of Social Anthropology , University of Cambridge , Cambridge , UK ', 'https://www.tandfonline.com/author/McDonald%2C+Maryon')]"
1,"[(' Richard McMahon ', ' School of History , University College Cork , Cork , Ireland ', 'https://www.tandfonline.com/author/McMahon%2C+Richard')]"
2,"[(' Florian Grötsch ', ' Bergische Universität Wuppertal, Fachbereich G , Wuppertal , Germany ', 'https://www.tandfonline.com/author/Gr%C3%B6tsch%2C+Florian'), (' Annette Schnabel ', ' Bergische Universität Wuppertal, Fachbereich G , Wuppertal , Germany ', 'https://www.tandfonline.com/author/Schnabel%2C+Annette')]"
4,"[(' Jan Reitsma ', ' Department of Sociology and Research Methodology , Radboud University Nijmegen , Nijmegen , The Netherlands ', 'https://www.tandfonline.com/author/Reitsma%2C+Jan'), (' Ben Pelzer ', ' Department of Sociology and Research Methodology , Radboud University Nijmegen , Nijmegen , The Netherlands ', 'https://www.tandfonline.com/author/Pelzer%2C+Ben'), (' Peer Scheepers ', ' Department of Sociology and Research Methodology , Radboud University Nijmegen , Nijmegen , The Netherlands ', 'https://www.tandfonline.com/author/Scheepers%2C+Peer'), (' Hans Schilderman ', ' Department of Sociology and Research Methodology , Radboud University Nijmegen , Nijmegen , The Netherlands ', 'https://www.tandfonline.com/author/Schilderman%2C+Hans')]"
1,"[(' Göran Therborn ', ' University of Cambridge ', 'https://www.tandfonline.com/author/Therborn%2C+G%C3%B6ran')]"
2,"[(' Clemente J. Navarro ', ' Universidad Pablo de Olavide , Sevilla , Spain ', 'https://www.tandfonline.com/author/Navarro%2C+Clemente+J'), (' Terry N. Clark ', ' University of Chicago , Chicago , IL , USA ', 'https://www.tandfonline.com/author/Clark%2C+Terry+N')]"
1,"[(' Jakob Skjøtt-Larsen ', ' Department of Sociology and Social Work , Aalborg University , Aalborg , Denmark ', 'https://www.tandfonline.com/author/Skj%C3%B8tt-Larsen%2C+Jakob')]"
3,"[(' Kasia Karpinska ', ' Department of Law, Economics and Governance , Utrecht University , Utrecht , The Netherlands ', 'https://www.tandfonline.com/author/Karpinska%2C+Kasia'), (' Ineke Maas ', ' Department of Sociology/ICS , Utrecht University , Utrecht , The Netherlands ', 'https://www.tandfonline.com/author/Maas%2C+Ineke'), (' Wim Jansen ', ' Department of Methodology &amp; Statistics , Utrecht University , Utrecht , The Netherlands ', 'https://www.tandfonline.com/author/Jansen%2C+Wim')]"
1,"[(' Paul Marx ', ' University of Southern Denmark, Department of Political Science and Public Management , Odense , Denmark ; IZA , Bonn , Germany ', 'https://www.tandfonline.com/author/Marx%2C+Paul')]"
3,"[(' Felix  Bühlmann ', ' University of Lausanne , Lausanne , Switzerland ', 'https://www.tandfonline.com/author/B%C3%BChlmann%2C+Felix'), (' Thomas David ', ' University of Lausanne , Lausanne , Switzerland ', 'https://www.tandfonline.com/author/David%2C+Thomas'), (' André Mach ', ' University of Lausanne , Lausanne , Switzerland ', 'https://www.tandfonline.com/author/Mach%2C+Andr%C3%A9')]"
2,"[(' Mikael Nygård ', ' Department of Social Sciences , Åbo Akademi University , Vaasa , Finland ', 'https://www.tandfonline.com/author/Nyg%C3%A5rd%2C+Mikael'), (' Nicole Krüger ', ' Technische Universität Darmstadt , Darmstadt , Germany ', 'https://www.tandfonline.com/author/Kr%C3%BCger%2C+Nicole')]"
1,"[(' Torben Krings ', ' Department of Economic and Organisational Sociology , Johannes Kepler University Linz , Austria ', 'https://www.tandfonline.com/author/Krings%2C+Torben')]"
1,"[(' Adrian Favell ', ' CEE, Sciences Po , Paris ', 'https://www.tandfonline.com/author/Favell%2C+Adrian')]"
1,"[(' Manuela Boatcă ', ' Freie Universität , Berlin ', 'https://www.tandfonline.com/author/Boatc%C4%83%2C+Manuela')]"
1,"[(' Göran Therborn ', ' University of Cambridge ', 'https://www.tandfonline.com/author/Therborn%2C+G%C3%B6ran')]"
1,"[(' Christina May ', ' Department of Sociology , Georg-August-Universität Göttingen , Germany ', 'https://www.tandfonline.com/author/May%2C+Christina')]"
1,"[(' Martina Brandt ', ' Max Planck Institute for Social Law and Social Policy, Munich Center for the Economics of Aging , Munich , Germany ', 'https://www.tandfonline.com/author/Brandt%2C+Martina')]"
1,"[(' Karoliina Majamaa ', ' Department of Social Research , University of Helsinki , Helsinki , Finland ', 'https://www.tandfonline.com/author/Majamaa%2C+Karoliina')]"
3,"[(' Christopher T. Whelan ', ' School of Sociology , Geary Institute, University College Dublin , Dublin , Ireland ', 'https://www.tandfonline.com/author/Whelan%2C+Christopher+T'), (' Brian Nolan ', ' School of Applied Social Science , University College Dublin , Dublin , Ireland ', 'https://www.tandfonline.com/author/Nolan%2C+Brian'), (' Bertrand Maître ', ' Social Policy Research , ESRI , Dublin , Ireland ', 'https://www.tandfonline.com/author/Ma%C3%AEtre%2C+Bertrand')]"
3,"[(' Karl Henrik Sivesind ', ' Institute for Social Research , Oslo , Norway ', 'https://www.tandfonline.com/author/Sivesind%2C+Karl+Henrik'), (' Tereza Pospíšilová ', ' Charles University in Prague, Faculty of Humanities , Czech Republic ', 'https://www.tandfonline.com/author/Posp%C3%AD%C5%A1ilov%C3%A1%2C+Tereza'), (' Pavol Frič ', ' Institute for Sociological Studies, Charles University in Prague, Faculty of Social Science , Czech Republic ', 'https://www.tandfonline.com/author/Fri%C4%8D%2C+Pavol')]"
2,"[(' Marc Hooghe ', ' Department of Political Science , University of Leuven , Leuven , Belgium ', 'https://www.tandfonline.com/author/Hooghe%2C+Marc'), (' Sofie Marien ', ' Department of Political Science , University of Leuven , Leuven , Belgium ', 'https://www.tandfonline.com/author/Marien%2C+Sofie')]"
1,"[(' Göran Therborn ', ' University of Cambridge ', 'https://www.tandfonline.com/author/Therborn%2C+G%C3%B6ran')]"
1,"[(' Alain Quemin ', ' University of Paris-8 , Paris , France ', 'https://www.tandfonline.com/author/Quemin%2C+Alain')]"
2,"[(' Jens Beckert ', ' Max Planck Institute for the Study of Societies in Cologne , Cologne , Germany ', 'https://www.tandfonline.com/author/Beckert%2C+Jens'), (' Jörg Rössel ', ' Institute for Sociology , University of Zurich , Zurich , Switzerland ', 'https://www.tandfonline.com/author/R%C3%B6ssel%2C+J%C3%B6rg')]"
1,"[(' Juan Pablo Pardo-Guerra ', ' London School of Economics and Political Science , London , UK ', 'https://www.tandfonline.com/author/Pardo-Guerra%2C+Juan+Pablo')]"
1,"[(' Tia DeNora ', ' University of Exeter , Exeter , UK ', 'https://www.tandfonline.com/author/DeNora%2C+Tia')]"
1,"[(' Marco Santoro ', ' Università di Bologna , Bologna , Italy ', 'https://www.tandfonline.com/author/Santoro%2C+Marco')]"
2,"[(' Annick Prieur ', ' Department of Sociology and Social Work , University of Aalborg , Denmark ', 'https://www.tandfonline.com/author/Prieur%2C+Annick'), (' Mike Savage ', ' Department of Sociology , London School of Economics , London ', 'https://www.tandfonline.com/author/Savage%2C+Mike')]"
3,"[(' Kirsten Stam ', ' Tilburg University, Sociology , Tilburg , The Netherlands ', 'https://www.tandfonline.com/author/Stam%2C+Kirsten'), (' Ellen Verbakel ', ' Tilburg University, Sociology , Tilburg , The Netherlands ', 'https://www.tandfonline.com/author/Verbakel%2C+Ellen'), (' Paul M. De Graaf ', ' Tilburg University, Sociology , Tilburg , The Netherlands ', 'https://www.tandfonline.com/author/de+Graaf%2C+Paul+M')]"
1,"[(' Olav Velthuis ', ' Department of Sociology and Anthropology , University of Amsterdam , Amsterdam , The Netherlands ', 'https://www.tandfonline.com/author/Velthuis%2C+Olav')]"
1,"[(' Göran Therborn ', ' University of Cambridge ', 'https://www.tandfonline.com/author/Therborn%2C+G%C3%B6ran')]"
1,"[(' Amitai Etzioni ', ' Department of Sociology , University of Cyprus , Nicosia , Cyprus ', 'https://www.tandfonline.com/author/Etzioni%2C+Amitai')]"
1,"[(' Christian Frankel ', ' Copenhagen Business School , Frederiksberg , Denmark ', 'https://www.tandfonline.com/author/Frankel%2C+Christian')]"
1,"[(' Andreas Müller ', ' Federal Office for Migration and Refugees , Nürnberg , Germany ', 'https://www.tandfonline.com/author/M%C3%BCller%2C+Andreas')]"
2,"[(' Renato Miguel Carmo ', ' CIES , Lisbon University Institute , Lisbon , Portugal ', 'https://www.tandfonline.com/author/Carmo%2C+Renato+Miguel'), (' Nuno Nunes ', ' CIES , Lisbon University Institute , Lisbon , Portugal ', 'https://www.tandfonline.com/author/Nunes%2C+Nuno')]"
1,"[(' Miloslav Bahna ', ' Institute for Sociology, Slovak Academy of Sciences , Bratislava , Slovak Republic ', 'https://www.tandfonline.com/author/Bahna%2C+Miloslav')]"
1,"[(' David Bartram ', ' Department of Sociology , University of Leicester , Leicester , UK ', 'https://www.tandfonline.com/author/Bartram%2C+David')]"
1,"[(' Silvia Maja Melzer ', ' University of Bielefeld , Bielefeld , Germany ', 'https://www.tandfonline.com/author/Melzer%2C+Silvia+Maja')]"
2,"[(' Karsten Hank ', ' University of Cologne, Institute of Sociology , Cologne , Germany ', 'https://www.tandfonline.com/author/Hank%2C+Karsten'), (' Julie M. Korbmacher ', ' MEA – Max Planck Institute for Social Law and Social Policy , Munich , Germany ', 'https://www.tandfonline.com/author/Korbmacher%2C+Julie+M')]"
1,"[(' Jens Arnholtz ', ' Department of Sociology , University of Copenhagen ', 'https://www.tandfonline.com/author/Arnholtz%2C+Jens')]"
1,"[(' Reza Azarian ', ' Stockholm University , Stockholm ', 'https://www.tandfonline.com/author/Azarian%2C+Reza')]"
1,"[(' Anna Wahl ', ' Organization and Management , Royal Institute of Technology (KTH) , Stockholm , Sweden ; Tema Genus , Linköping University , Sweden ', 'https://www.tandfonline.com/author/Wahl%2C+Anna')]"
1,"[('Göran Therborn', '', 'https://www.tandfonline.com/author/Therborn%2C+G%C3%B6ran')]"
2,"[('Pau Marí-Klose', ' Departamento de Psicología y Sociología, Universidad de Zaragoza', 'https://www.tandfonline.com/author/Mar%C3%AD-Klose%2C+Pau'), ('Francisco Javier Moreno-Fuentes', ' Institute of Public Goods and Policies (IPP-CSIC), Madrid, Spain', 'https://www.tandfonline.com/author/Moreno-Fuentes%2C+Francisco+Javier')]"
2,"[('Luis Moreno', ' Spanish National Research Council, IPP-CCHS-CSIC', 'https://www.tandfonline.com/author/Moreno%2C+Luis'), ('Pau Marí-Klose', ' Department of Psychology and Sociology, University of Zaragoza', 'https://www.tandfonline.com/author/Mar%C3%AD-Klose%2C+Pau')]"
2,"[('Ines Calzada', ' Instituto de Políticas y Bienes Públicos (CSIC), Madrid, Spain', 'https://www.tandfonline.com/author/Calzada%2C+Ines'), ('Clem Brooks', ' Department of Sociology, Indiana University, Bloomington, IN, USA', 'https://www.tandfonline.com/author/Brooks%2C+Clem')]"
3,"[('Anália Torres', ' Department of Sociology, ISCSP-UTL, Lisbon, Portugal ', 'https://www.tandfonline.com/author/Torres%2C+An%C3%A1lia'), ('Bernardo Coelho', ' Department of Sociology, CIES-IUL, Lisbon, Portugal ', 'https://www.tandfonline.com/author/Coelho%2C+Bernardo'), ('Miguel Cabrita', ' Department of Sociology, CIES-IUL, Lisbon, Portugal ', 'https://www.tandfonline.com/author/Cabrita%2C+Miguel')]"
2,"[('Jordi Caïs', ' Department of Sociology and Organizational Analysis, Universitat de Barcelona, Barcelona, Spain', 'https://www.tandfonline.com/author/Ca%C3%AFs%2C+Jordi'), ('Laia Folguera', ' Department of Sociology and Organizational Analysis, Universitat de Barcelona, Barcelona, Spain', 'https://www.tandfonline.com/author/Folguera%2C+Laia')]"
3,"[('Barbara Da Roit', ' Department of Sociology and Anthropology, University of Amsterdam', 'https://www.tandfonline.com/author/da+Roit%2C+Barbara'), ('Amparo González Ferrer', ' Instituto de Economía, Geografía y Demografía (CSIC) Madrid', 'https://www.tandfonline.com/author/Gonz%C3%A1lez+Ferrer%2C+Amparo'), ('Francisco Javier Moreno-Fuentes', ' Instituto de Políticas y Bienes Públicos (CSIC) Madrid', 'https://www.tandfonline.com/author/Moreno-Fuentes%2C+Francisco+Javier')]"
1,"[('Maria Petmesidou', ' Department of Social Administration and Political Science, Democritus University of Thrace, Greece', 'https://www.tandfonline.com/author/Petmesidou%2C+Maria')]"
3,"[('Alberta Andreotti', ' Department of Sociology and Social Research, University of Milano-Bicocca, Milano, Italy', 'https://www.tandfonline.com/author/Andreotti%2C+Alberta'), ('Enzo Mingione', ' Department of Sociology and Social Research, University of Milano-Bicocca, Milano, Italy', 'https://www.tandfonline.com/author/Mingione%2C+Enzo'), ('Jonathan Pratschke', ' Department of of Economics and Statistics, University of Salerno, Salerno, Italy', 'https://www.tandfonline.com/author/Pratschke%2C+Jonathan')]"
1,"[('Göran Therborn', ' University of Cambridge', 'https://www.tandfonline.com/author/Therborn%2C+G%C3%B6ran')]"
1,"[('Susanne Fahlén', ' Department of Sociology, Stockholm University, Stockholm, Sweden', 'https://www.tandfonline.com/author/Fahl%C3%A9n%2C+Susanne')]"
2,"[('Cordula Zabel', ' Institute for Employment Research (IAB), Nuremberg, Germany', 'https://www.tandfonline.com/author/Zabel%2C+Cordula'), ('Valerie K. Heintz-Martin', ' German Youth Institute (DJI), Munich, Germany', 'https://www.tandfonline.com/author/Heintz-Martin%2C+Valerie+K')]"
1,"[('Arne Mastekaasa', ' Department of Sociology and Human Geography, University of Oslo, Oslo, Norway', 'https://www.tandfonline.com/author/Mastekaasa%2C+Arne')]"
1,"[('Marta Ortega Gaspar', ' Departamento de Derecho del Estado y Sociología, Facultad de CC. Económicas, Universidad de Málaga, Málaga, Spain', 'https://www.tandfonline.com/author/Gaspar%2C+Marta+Ortega')]"
3,"[('Jiří Šubrt', ' Department of Sociology, Faculty of Arts, Charles University in Prague, Celetna 20, Prague 1, Prague 11642, Czech Republic; Department of Sociology, Faculty of Arts, Charles University in Prague, Celetna 20, Prague 1, Prague 11000, Czech Republic; Institute of Sociology, Academy of Sciences of the Czech Republic, Czech Sociological Data Archive, Jilska 1, Prague 1, Prague 11000, Czech Republic', 'https://www.tandfonline.com/author/%C5%A0ubrt%2C+Ji%C5%99%C3%AD'), ('Jiří Vinopal', ' Department of Sociology, Faculty of Arts, Charles University in Prague, Celetna 20, Prague 1, Prague 11642, Czech Republic; Department of Sociology, Faculty of Arts, Charles University in Prague, Celetna 20, Prague 1, Prague 11000, Czech Republic; Institute of Sociology, Academy of Sciences of the Czech Republic, Czech Sociological Data Archive, Jilska 1, Prague 1, Prague 11000, Czech Republic', 'https://www.tandfonline.com/author/Vinopal%2C+Ji%C5%99%C3%AD'), ('Martin Vávra', ' Department of Sociology, Faculty of Arts, Charles University in Prague, Celetna 20, Prague 1, Prague 11642, Czech Republic; Department of Sociology, Faculty of Arts, Charles University in Prague, Celetna 20, Prague 1, Prague 11000, Czech Republic; Institute of Sociology, Academy of Sciences of the Czech Republic, Czech Sociological Data Archive, Jilska 1, Prague 1, Prague 11000, Czech Republic', 'https://www.tandfonline.com/author/V%C3%A1vra%2C+Martin')]"
