number_volume,number_issue,number_article,type_1,type_2,name_book,keyword,author_number,author_info,page_start,page_end,page_number,date_receive,date_accept,date_online,views,Crossref,Web_of_Science
11,4,5,Article,"Class, Status and Ethnicity",ON CULTURAL CAPITAL AND TASTE,"['cultural capital', 'symbolic capital', 'education', 'paternalism']",1,"[(' Dr Meltem Karadag ', ' Department of Sociology , University of Gaziantep , Gaziantep, 27310, Turkey ', 'https://www.tandfonline.com/author/Karadag%2C+Meltem')]",531,551,21,,,25 Sep 2009,466,4,0
11,4,6,Article,"Class, Status and Ethnicity",THE INTERCONNECTIONS OF DISCRIMINATION,"['race', 'nation', 'gender', 'class', 'interconnected discriminations', '‘Black Shame’']",1,"[(' Dr Iris Wigger PhD ', ' Social Sciences , Loughborough University , Brockington Building, Loughborough, LE11 3TU, UK ', 'https://www.tandfonline.com/author/Wigger%2C+Iris')]",553,582,30,,,25 Sep 2009,733,0,6
11,4,7,Article,"Class, Status and Ethnicity",SOCIAL STATUS AND RELIGIOSITY IN CHRISTIAN EUROPE,"['religiosity belief', 'social status', 'income', 'education', 'Europe', 'Christian environment']",2,"[(' Professor Sergej Flere ', ' Department of Sociology, Faculty of Arts , University of Maribor , Maribor, 2000, Slovenia ', 'https://www.tandfonline.com/author/Flere%2C+Sergej'), (' Rudi Klanjšek ', ' Department of Sociology, Faculty of Arts , University of Maribor , Maribor, 2000, Slovenia ', 'https://www.tandfonline.com/author/Klanj%C5%A1ek%2C+Rudi')]",583,602,20,,,25 Sep 2009,143,2,0
11,4,8,Article,"Class, Status and Ethnicity",CIVIC STRATIFICATION AND THE COSMOPOLITAN IDEAL,"['cosmopolitanism', 'civic stratification', 'human rights', 'asylum', 'welfare']",1,"[(' Dr Lydia Morris ', ' Department of Sociology , University of Essex , Wivenhoe Park, Colchester, CO4 3SQ, UK ', 'https://www.tandfonline.com/author/Morris%2C+Lydia')]",603,624,22,,,25 Sep 2009,641,25,0
11,5,1,editorial,Editorials,EDITORIAL,[],1,"[(' John Scott ', ' University of Plymouth , ', 'https://www.tandfonline.com/author/Scott%2C+John')]",625,626,2,,,20 Nov 2009,17,0,0
11,5,2,Article,Forms of Political Integration,THE NEXT EUROPEAN EMPIRE?,"['European Union', 'empire', 'state-building', 'European integration']",1,"[(' Magali Gravier PhD ', ' Copenhagen Business School , International Center for Business and Politics , Steen Blichers Vej 22, Frederiksberg, 2000, Denmark ', 'https://www.tandfonline.com/author/Gravier%2C+Magali')]",627,647,21,,,17 Jun 2009,462,15,0
11,5,3,Article,Forms of Political Integration,THERE ARE COALITIONS EVERYWHERE,"['European Union', 'side-payments', 'open method of coordination', 'coalitions', 'committees']",1,"[(' Peter Nedergaard ', ' University of Copenhagen, Deparment of Political Science , Øster Farimagsgade 5, DK-1353, Copenhagen K, Denmark ', 'https://www.tandfonline.com/author/Nedergaard%2C+Peter')]",649,671,23,,,18 Mar 2009,81,2,3
11,5,4,Article,Forms of Political Integration,"ASSEMBLAGES, TRANSLATION, AND INTERMEDIARIES IN SOUTH EAST EUROPE","['welfare', 'transnationalism', 'development', 'South East Europe', 'translation', 'projectisation']",2,"[(' Noémi Lendvai ', ' School for Policy Studies , University of Bristol , 8 Priory Road, Bristol, BS8 1TZ, UK ', 'https://www.tandfonline.com/author/Lendvai%2C+No%C3%A9mi'), (' Paul Stubbs ', ' Institute of Economics , Trg J F Kennedya 7, Zagreb, HR-10000, Croatia ', 'https://www.tandfonline.com/author/Stubbs%2C+Paul')]",673,695,23,,,18 Mar 2009,751,60,0
11,5,5,Article,"Selection, Merit and Mobility",EMPLOYERS' DEMAND FOR QUALIFICATIONS AND SKILLS,"['content analysis', 'employment skills', 'occupational groups']",2,"[(' Laura Dörfler ', ' University of Amsterdam, AIAS , Plantage Muidergracht 12, 1018, TV, Amsterdam, The Netherlands ', 'https://www.tandfonline.com/author/D%C3%B6rfler%2C+Laura'), (' Herman G. van de Werfhorst ', ' University of Amsterdam, Department of Sociology and Anthropology , Ouderzijds Achterburgwal 185, 1012, DK, Amsterdam, The Netherlands ', 'https://www.tandfonline.com/author/van+de+Werfhorst%2C+Herman+G')]",697,721,25,,,02 Jul 2009,370,19,0
11,5,6,Article,"Selection, Merit and Mobility",HIGHLY EDUCATED BUT IN THE WRONG FIELD?,"['gender', 'gender segregation', 'field of study', 'education', 'labour market']",2,"[(' David Reimer ', ' Mannheim Centre for European Social Research (MZES), A5, 6 , University of Mannheim , 68159, Mannheim, Germany ', 'https://www.tandfonline.com/author/Reimer%2C+David'), (' Stephanie Steinmetz ', ' Faculty of Social Sciences , Erasmus University Rotterdam , Burg, Oudlaan 50, 3062, PA, Rotterdam, The Netherlands ', 'https://www.tandfonline.com/author/Steinmetz%2C+Stephanie')]",723,746,24,,,03 Apr 2009,547,26,0
11,5,7,Article,"Selection, Merit and Mobility",SOCIAL SELECTIVITY OF TRACK MOBILITY IN SECONDARY SCHOOLS,"['secondary education', 'educational system', 'social selectivity', 'track mobility', 'transition research']",2,"[(' Marita Jacob ', ' Faculty of Social Sciences , Mannheim University , A5, Mannheim, 68131, Germany ', 'https://www.tandfonline.com/author/Jacob%2C+Marita'), (' Nicole Tieben ', ' Faculty of Social Sciences , Mannheim University , A5, Mannheim, 68131, Germany ', 'https://www.tandfonline.com/author/Tieben%2C+Nicole')]",747,773,27,,,23 Mar 2009,432,22,0
12,1,1,editorial,Editorial,EDITORIAL,[],1,"[(' John Scott ', ' University of Plymouth ', 'https://www.tandfonline.com/author/Scott%2C+John')]",1,2,2,,,03 Feb 2010,25,2,0
12,1,2,Article,Economic Structure,POLITICAL ECONOMY OF INFORMALIZATION,"['informal economy', 'post-Fordist transformation', 'recommodification of labour']",1,"[(' Zoran Slavnic PhD ', ' Department of Social and Welfare Studies (ISV), Ethnic Studies , Linköping University , Norrköping, Sweden ', 'https://www.tandfonline.com/author/Slavnic%2C+Zoran')]",3,23,21,,,29 Sep 2009,"3,862",124,6
12,1,3,Article,Migration: Inclusion and Exclusion,WHY ARE IRISH ATTITUDES TO IMMIGRANTS AMONG THE MOST LIBERAL IN EUROPE?,"['Irish attitudes', 'immigrants', 'structural determinants', 'European comparison']",1,"[(' Tom Turner ', ' Department of Personnel and Employment Relations, Kemmy Business School , University of Limerick , Limerick, Ireland ', 'https://www.tandfonline.com/author/Turner%2C+Tom')]",25,44,20,,,20 Oct 2009,224,8,0
12,1,4,Article,Migration: Inclusion and Exclusion,THE CONTEXT AND TRAJECTORY OF LIFESTYLE MIGRATION,"['lifestyle migration', 'British migration', 'rural France', 'integration', 'residential choice']",1,"[(' Michaela Caroline Benson ', ' The Sociological Review Fellow , Keele University , Staffordshire, ST5 5BG, UK ', 'https://www.tandfonline.com/author/Benson%2C+Michaela+Caroline')]",45,64,20,,,20 Oct 2009,"2,492",54,2
12,1,5,Article,Gender and Family Relations,GENDER INEQUALITIES AND THE ROLE OF MONEY IN SPANISH DUAL-INCOME COUPLES,"['gender', 'family', 'dual-income couples', 'money', 'equality', 'couple relationship']",2,"[(' Sandra Dema-Moreno ', ' Department of Sociology , University of Oviedo , Oviedo, Spain ', 'https://www.tandfonline.com/author/Dema-Moreno%2C+Sandra'), (' Capitolina Díaz-Martínez ', ' Department of Sociology , University of Oviedo , Oviedo, Spain ', 'https://www.tandfonline.com/author/D%C3%ADaz-Mart%C3%ADnez%2C+Capitolina')]",65,84,20,,,03 Feb 2010,177,3,0
12,1,6,Article,Gender and Family Relations,FAMILY AND GENDER ROLES IN SPAIN FROM A COMPARATIVE PERSPECTIVE,"['gender roles', 'family life styles', 'individualization', 'Welfare State']",1,"[(' Almudena Moreno Mínguez ', ' Departamento de Sociología y Trabajo Social , Universitad de Valladolid , C/Trinidad, 3 - Segovia, 40001, Spain ', 'https://www.tandfonline.com/author/M%C3%ADnguez%2C+Almudena+Moreno')]",85,111,27,,,23 Sep 2009,"1,257",23,0
12,1,7,Article,Gender and Family Relations,THE IMPACT OF OCCUPATIONAL SEX-COMPOSITION ON WOMEN'S FERTILITY IN SPAIN,"['fertility', 'occupational segregation', 'type of employment', 'Spain']",1,"[(' Teresa Martín García ', ' Spanish Council for Scientific Research , IEGD-CSIC , C/Albasanz 26–28, Madrid, 28037, Spain ', 'https://www.tandfonline.com/author/Mart%C3%ADn+Garc%C3%ADa%2C+Teresa')]",113,133,21,,,21 Sep 2009,161,10,0
12,1,8,book review,Book Review,BOOK REVIEW,[],1,"[(' Andreas Pöllmann ', ' University of Essex , UK ', 'https://www.tandfonline.com/author/P%C3%B6llmann%2C+Andreas')]",135,136,2,,,03 Feb 2010,120,0,1
12,2,1,editorial,Editorial,EDITORIAL,[],1,"[(' John Scott ', ' University of Plymouth ', 'https://www.tandfonline.com/author/Scott%2C+John')]",137,138,2,,,04 May 2010,16,0,0
12,2,2,Article,Formal and Informal Care,TOWARDS THE UNIVERSAL CARE COURSE MODEL,"['care', 'policies', 'employment', 'Austria', 'cross-national comparison']",2,"[(' Barbara Haas ', ' Institute for Sociology and Social Research , Vienna University of Economics and Business (WU) , Augasse 2-6, A-1090, Vienna, Austria ', 'https://www.tandfonline.com/author/Haas%2C+Barbara'), (' Margit Hartel ', ' Quality Management and Program Delivery , Vienna University of Economics and Business (WU) , Augasse 2-6, A-1090, Vienna, Austria ', 'https://www.tandfonline.com/author/Hartel%2C+Margit')]",139,162,24,,,23 Sep 2009,321,7,0
12,2,3,Article,Formal and Informal Care,INTERSECTIONS AND BOUNDARIES OF WORK AND NON-WORK,"['boundaries', 'eldercare', 'embeddedness', 'work']",1,"[(' Dawn Lyon ', ' School of Social Policy, Sociology and Social Research , University of Kent , Chatham Maritime, ME4 4AG, Kent, UK ', 'https://www.tandfonline.com/author/Lyon%2C+Dawn')]",163,185,23,,,20 Oct 2009,"1,454",9,0
12,2,4,Article,Formal and Informal Care,CHANGES AND CONTINUITIES IN MATERNITY POLICIES,"['maternity legislation', 'path dependency', 'Ireland', 'Estonia']",2,"[(' Patricia Kennedy ', ' University College Dublin, School of Applied Social Science , Newman Building, Dublin, UCD, 14, Ireland ', 'https://www.tandfonline.com/author/Kennedy%2C+Patricia'), (' Heili Einasto ', ' Tallinn University , Lai Street 13, Tallinn, Estonia, 10133', 'https://www.tandfonline.com/author/Einasto%2C+Heili')]",187,207,21,,,04 May 2010,253,0,1
12,2,5,Article,Formal and Informal Care,THE ‘ACTIVE WELFARE STATE’ AND ITS CONSEQUENCES,"['welfare state', 'activation', 'disability', 'Sweden', 'case study']",1,"[(' Mikael Holmqvist ', ' School of Business , Stockholm University , Stockholm, Sweden ', 'https://www.tandfonline.com/author/Holmqvist%2C+Mikael')]",209,230,22,,,27 Jan 2010,787,12,0
12,2,6,Article,"Income, Poverty and Social Capital","SOCIAL CAPITAL, WELL-BEING, AND EARNINGS","['bridging social capital', 'bonding social capital', 'earnings', 'subjective well-being', 'Poland', 'D10', 'J20']",2,"[(' Jakub Growiec ', ' Warsaw School of Economics , Institute of Econometrics , Al. Niepodleglosci 162, Warszawa, 02-554, Poland ', 'https://www.tandfonline.com/author/Growiec%2C+Jakub'), (' Katarzyna Growiec ', ' Polish Academy of Sciences , Graduate School for Social Research , Nowy Swiat 72, Warszawa, 00-330, Poland ', 'https://www.tandfonline.com/author/Growiec%2C+Katarzyna')]",231,255,25,,,23 Sep 2009,297,8,0
12,2,7,Article,"Income, Poverty and Social Capital",POVERTY TRAJECTORIES AFTER RISKY LIFE COURSE EVENTS IN DIFFERENT EUROPEAN WELFARE REGIMES,"['poverty dynamics', 'latent class analysis', 'welfare regimes', 'life course']",1,"[(' Leen Vandecasteele ', ' University of Manchester , Manchester, UK ', 'https://www.tandfonline.com/author/Vandecasteele%2C+Leen')]",257,278,22,,,06 Oct 2009,"1,535",27,3
12,2,8,book review,Book Reviews,Working-class Lesbian Life: Classed Outsiders,[],1,"[(' Francesca Stella ', ' University of Glasgow , UK ', 'https://www.tandfonline.com/author/Stella%2C+Francesca')]",279,281,3,,,04 May 2010,57,0,0
12,2,9,book review,Book Reviews,Social Movements and Europeanization,[],1,"[(' Kerman Calvo ', ' Centro de Estudios Políticos y Constitucionales , Madrid', 'https://www.tandfonline.com/author/Calvo%2C+Kerman')]",283,285,3,,,04 May 2010,162,0,0
12,2,10,book review,Book Reviews,Welfare State Transformations. Comparative Perspectives,[],1,"[(' Felix Behling ', ' Department of Sociology , University of Essex ', 'https://www.tandfonline.com/author/Behling%2C+Felix')]",287,288,2,,,04 May 2010,186,0,0
12,3,1,editorial,Editorial,EDITORIAL,[],1,"[(' John Scott ', ' University of Plymouth ', 'https://www.tandfonline.com/author/Scott%2C+John')]",289,291,3,,,20 Jul 2010,17,0,0
12,3,2,Article,Political Trajectories in European Democracy,CIVIL SOCIETY IN THE OLD AND NEW MEMBER STATES,"['civil society', 'transformation', 'European Union', 'democracy promotion', 'new member states', 'neo-liberalism']",1,"[(' David Lane ', ' University of Cambridge , Cambridge, UK ', 'https://www.tandfonline.com/author/Lane%2C+David')]",293,315,23,,,30 Jun 2010,"1,526",9,0
12,3,3,Article,Political Trajectories in European Democracy,THE EUROPEANIZATION OF PORTUGAL,"['Portugal', 'Europeanization', 'rule of law', 'economic divergence', 'education']",1,"[(' Antonio Goucha Soares PhD ', ' ISEG-Technical University of Lisbon , Lisbon, Portugal ', 'https://www.tandfonline.com/author/Goucha+Soares%2C+Antonio')]",317,337,21,,,20 Jul 2010,382,3,0
12,3,4,Article,Employment and Work Patterns,MOTHER'S EMPLOYMENT: CULTURAL IMPRINT OR INSTITUTIONAL GOVERNANCE?,"[""mothers' employment"", 'family policy', 'cultural values', 'religion']",2,"[(' Dina Hummelsheim ', ' Department of Criminology , Max Planck Institute for Foreign and International Criminal Law , Freiburg, Germany ', 'https://www.tandfonline.com/author/Hummelsheim%2C+Dina'), (' Jochen Hirschle ', ' Department of Sociology , FernUniversität in Hagen , Hagen, Germany ', 'https://www.tandfonline.com/author/Hirschle%2C+Jochen')]",339,366,28,,,20 Jul 2010,356,16,0
12,3,5,Article,Employment and Work Patterns,THE DETERMINANTS OF YOUTH TEMPORARY EMPLOYMENT IN THE ENLARGED EUROPE,"['comparative research', 'youth temporary employment', 'Enlarged Europe', 'employment protection', 'unions']",2,"[(' Anna Baranowska ', ' Institute for Statistics and Demography , Al. Niepodległości, 164, 02-554, Warsaw, Poland ', 'https://www.tandfonline.com/author/Baranowska%2C+Anna'), (' Michael Gebel ', ' University of Mannheim, Mannheim Centre for European Social Research (MZES) , A5, 6, 68159, Mannheim, Germany ', 'https://www.tandfonline.com/author/Gebel%2C+Michael')]",367,390,24,,,20 Jul 2010,"1,203",36,0
12,3,6,Article,Employment and Work Patterns,EXPLAINING PARTICIPATION IN UNDECLARED WORK,"['informal economy', 'decent work', 'structure/agency', 'Moscow', 'Russia', 'post-socialism']",2,"[(' Colin C. Williams ', ' University of Sheffield, School of Management , 9 Mappin Street, Sheffield, S1 9DT, UK ', 'https://www.tandfonline.com/author/Williams%2C+Colin+C'), (' John Round ', ' University of Birmingham, School of Geographical Sciences , Birmingham, B15 2TT, UK ', 'https://www.tandfonline.com/author/Round%2C+John')]",391,418,28,,,20 Jul 2010,"1,125",25,1
12,3,7,Article,Employment and Work Patterns," <span class=""smallcaps smallerCapital"">T","['division of housework', 'paid work', 'psychological distress', 'time use', 'gender equality', 'Sweden']",1,"[(' Katarina Boye ', ' Stockholm University, Swedish Institute for Social Research , Stockholm, 10691, Sweden ', 'https://www.tandfonline.com/author/Boye%2C+Katarina')]",419,442,24,,,20 Jul 2010,449,7,0
12,3,8,book review,Book Reviews,"Identities, Discourses and Experiences: Young People of North African Origin in France",[],1,"[(' Daniel Nehring ', ' Middlesex University , UK ', 'https://www.tandfonline.com/author/Nehring%2C+Daniel')]",443,445,3,,,20 Jul 2010,85,0,0
12,3,9,book review,Book Reviews,The European Public Sphere and the Media: Europe in Crisis,[],1,"[(' Philip Schlesinger ', ' University of Glasgow , UK ', 'https://www.tandfonline.com/author/Schlesinger%2C+Philip')]",447,448,2,,,20 Jul 2010,139,0,0
12,4,1,editorial,Editorial,EDITORIAL,[],1,"[(' John Scott ', ' University of Plymouth ', 'https://www.tandfonline.com/author/Scott%2C+John')]",449,450,2,,,20 Sep 2010,20,0,0
12,4,2,Article,Interview: Shmuel Eisenstadt,"ON MULTIPLE MODERNITIES, CIVILIZATIONS AND ANCIENT JUDAISM","['multiple modernities', 'Axial Age civilizations', 'democracy', 'universalism', 'particularism']",1,"[(' Shalva Weil ', ' Research Institute for Innovation in Education , Hebrew University , Jerusalem, Israel ', 'https://www.tandfonline.com/author/Weil%2C+Shalva')]",451,465,15,,,20 Sep 2010,"1,878",5,3
12,4,3,Article,"Parties, Councils and Elections",ARE GREEN POLITICAL PARTIES MORE POST-MATERIALIST THAN OTHER PARTIES?,"['post-materialism', 'Greens', 'left-right', 'democracy', 'congruence']",1,"[(' Ana Maria Belchior ', ' Department of Political Science and Public Policies , ISCTE , Lisbon, Portugal ', 'https://www.tandfonline.com/author/Belchior%2C+Ana+Maria')]",467,492,26,,,25 Jun 2010,568,2,0
12,4,4,Article,"Parties, Councils and Elections",BEYOND WORKS COUNCILS?,"['participation', 'works council', 'social practice', 'regional cluster', 'microsystems technology', 'culture']",2,"[(' Michael Jonas ', ' IHS, Department of Sociology , Stumpergasse 56, A-1060 Wien, Vienna, 1060, Austria ', 'https://www.tandfonline.com/author/Jonas%2C+Michael'), (' Marion Berner ', ' Dortmund, D-44174, Germany ', 'https://www.tandfonline.com/author/Berner%2C+Marion')]",493,519,27,,,18 Jun 2010,197,3,0
12,4,5,Article,"Parties, Councils and Elections",WHO DOES NOT PARTICIPATE IN ELECTIONS IN EUROPE AND WHY IS THIS?,"['non-voting', 'education', 'cohort', 'multilevel analysis']",2,"[(' Andreas Hadjar ', ' Department of Sociology of Education , University of Berne , Berne, Switzerland ', 'https://www.tandfonline.com/author/Hadjar%2C+Andreas'), (' Michael Beck ', ' Department of Sociology of Education , University of Berne , Berne, Switzerland ', 'https://www.tandfonline.com/author/Beck%2C+Michael')]",521,542,22,,,20 Sep 2010,"1,763",27,0
12,4,6,Article,Identity and Equality,THE RACE EQUALITY DIRECTIVE,"['Europeanisation', 'Race Equality Directive', 'Lithuania', 'new EU member states']",1,"[(' Charles Alexander Woolfson PhD ', ' REMESO , Linköping University , Norrköping, Sweden ', 'https://www.tandfonline.com/author/Woolfson%2C+Charles+Alexander')]",543,566,24,,,25 Jun 2010,705,3,0
